event_name,athlete_name,club_name,rank_position,age_at_event,birth_year_estimated,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,source_id
men 45-49 100 LC Meter freestyle,"Reggio, Franklyn",Master U de Chile,4,49,1977,"1:15,00",75000,"1:12,82",72820,valid,2
men 45-49 100 LC Meter freestyle,"Martinez, Rodrigo",Stadio Italiano,5,45,1981,"1:25,00",85000,"1:17,36",77360,valid,2
men 45-49 100 LC Meter freestyle,"Rojas, Freddy",Cien por Ciento Swim,6,47,1979,"1:40,00",100000,"1:28,01",88010,valid,2
men 50-54 100 LC Meter freestyle,"Bertoni, Mario S",Africa Natacion,1,51,1975,"1:09,00",69000,"1:08,47",68470,valid,2
men 50-54 100 LC Meter freestyle,"Gutierrez Oliveros, Luis",Club Deportivo UC,2,52,1974,"1:08,00",68000,"1:08,48",68480,valid,2
men 50-54 100 LC Meter freestyle,"Zoppi, Giorgio",Delfines de las Condes,3,54,1972,"1:12,00",72000,"1:13,98",73980,valid,2
men 50-54 100 LC Meter freestyle,"Quezada, Alvaro",Lo Que Boto La Ola,4,52,1974,"1:13,00",73000,"1:15,41",75410,valid,2
men 50-54 100 LC Meter freestyle,"Lagos, Miguel",H2o,5,54,1972,"1:17,00",77000,"1:15,96",75960,valid,2
men 50-54 100 LC Meter freestyle,"Ferrada, Boris",H2o,6,52,1974,"1:14,00",74000,"1:16,13",76130,valid,2
men 50-54 100 LC Meter freestyle,"Lastra, Enrique",Tiburones de Curico,7,52,1974,"1:33,00",93000,"1:34,80",94800,valid,2
men 50-54 100 LC Meter freestyle,"Leiva, Alejandro T",Africa Natacion,8,51,1975,"1:42,00",102000,"1:35,38",95380,valid,2
men 50-54 100 LC Meter freestyle,"Olea, Andres",Condrictios Team,9,54,1972,"1:45,00",105000,"1:45,69",105690,valid,2
men 55-59 100 LC Meter freestyle,"Tapia, Miguel",Stadio Italiano,1,57,1969,"1:03,00",63000,"1:03,76",63760,valid,2
men 55-59 100 LC Meter freestyle,"Arrigorriaga, Jaime",Delfines de las Condes,2,58,1968,"1:16,00",76000,"1:16,96",76960,valid,2
men 55-59 100 LC Meter freestyle,"Panetti, Mario",Golden,3,59,1967,"1:24,00",84000,"1:23,75",83750,valid,2
men 55-59 100 LC Meter freestyle,"Godoy, Eduardo",Master U de Chile,4,55,1971,"1:35,00",95000,"1:26,29",86290,valid,2
men 55-59 100 LC Meter freestyle,"Munñoz, Carlos",Master NÑ uble,5,55,1971,"1:25,00",85000,"1:34,13",94130,valid,2
men 55-59 100 LC Meter freestyle,"Portilla, Sergio",Squadra Proswim,6,58,1968,"1:30,00",90000,"1:34,49",94490,valid,2
men 55-59 100 LC Meter freestyle,"Acevedo, Luis",Natacion Master Recoleta,7,57,1969,"1:42,00",102000,"1:46,81",106810,valid,2
men 55-59 100 LC Meter freestyle,"Matus, Ivan",Stadio Italiano,8,57,1969,"1:52,00",112000,"1:53,31",113310,valid,2
men 60-64 100 LC Meter freestyle,"Fonturbel, Alberto",Master Providencia,1,60,1966,"1:18,00",78000,"1:20,13",80130,valid,2
men 60-64 100 LC Meter freestyle,"Leal, Rene",Fullmar,2,62,1964,"1:25,00",85000,"1:26,43",86430,valid,2
men 60-64 100 LC Meter freestyle,"Zagolin, Manlio",Stadio Italiano,3,63,1963,"1:31,55",91550,"1:29,21",89210,valid,2
men 60-64 100 LC Meter freestyle,"Astudillo, Cristian",Delfines de las Condes,4,62,1964,"1:40,00",100000,"1:39,41",99410,valid,2
men 60-64 100 LC Meter freestyle,"Munñoz, Felipe",CS Maipu,5,63,1963,"1:45,44",105440,"1:43,80",103800,valid,2
men 60-64 100 LC Meter freestyle,"Perez, Victor Manuel",Club Deportivo UC,6,63,1963,"2:00,00",120000,"1:44,04",104040,valid,2
men 65-69 100 LC Meter freestyle,"Traverso, Lorenzo",Stadio Italiano,1,67,1959,"1:10,00",70000,"1:11,50",71500,valid,2
men 65-69 100 LC Meter freestyle,"Trewhela, Juan Carlos",Squadra Proswim,2,66,1960,"1:15,00",75000,"1:16,68",76680,valid,2
men 65-69 100 LC Meter freestyle,"Mimica, Axel",Delfines de las Condes,3,67,1959,"1:19,00",79000,"1:26,83",86830,valid,2
men 65-69 100 LC Meter freestyle,"Toledo, Fredi",Natacion Master Recoleta,4,67,1959,"1:39,00",99000,"1:34,05",94050,valid,2
men 65-69 100 LC Meter freestyle,"Aybar, Miguel",Master U de Chile,5,67,1959,"1:42,00",102000,"1:35,34",95340,valid,2
men 70-74 100 LC Meter freestyle,"Cruz, Manuel",Stadio Italiano,1,70,1956,"1:24,00",84000,"1:20,74",80740,valid,2
men 70-74 100 LC Meter freestyle,"Bustos, Jose Maria",Stadio Italiano,2,72,1954,"1:25,00",85000,"1:27,93",87930,valid,2
men 70-74 100 LC Meter freestyle,"Reyes, Cristian",Nunoa Master,3,72,1954,"1:50,40",110400,"1:35,72",95720,valid,2
men 70-74 100 LC Meter freestyle,"Guerrero, Roberto",Master San Bernardo,4,70,1956,"1:55,00",115000,"2:03,16",123160,valid,2
men 75-79 100 LC Meter freestyle,"Torrejon, Raul",Natacion Buin,1,76,1950,"3:10,00",190000,"2:15,41",135410,valid,2
men 75-79 100 LC Meter freestyle,"Canepa, Angel",Stadio Italiano,2,79,1947,"2:43,00",163000,"2:39,53",159530,valid,2
men 80-84 100 LC Meter freestyle,"Machuca, Egidio R",Africa Natacion,1,83,1943,"2:30,00",150000,"2:33,41",153410,valid,2
men 80-84 100 LC Meter freestyle,"Ferrando, Nestor",Nunoa Master,2,84,1942,"3:20,50",200500,"3:15,23",195230,valid,2
men 85-89 100 LC Meter freestyle,"Bennewitz, Rolando",Stadio Italiano,1,85,1941,"2:00,00",120000,"1:58,60",118600,valid,2
